CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
14344,128,0.88888888888888884,692.63,2,3,3,3,Customers Needing Attention
14345,39,1,108.97999999999999,3,3,1,2,Customers Needing Attention
14346,121,0.2857142857142857,894.08000000000015,2,1,4,3,Customers Needing Attention
14348,261,1,389.67,1,3,2,3,At Risk
14349,11,1,125.00000000000004,5,3,1,2,Potential Loyalists
14350,275,1,282.92999999999995,1,3,2,3,At Risk
14351,165,1,51,2,3,1,2,Customers Needing Attention
14352,158,0.8,924.65999999999985,2,3,4,4,At Risk
14353,216,1,90.6,1,3,1,2,Hibernating
14354,6,1,163.62,5,3,1,2,Potential Loyalists
14355,366,1,174.4,1,3,1,2,Hibernating
14356,80,2,496.82999999999987,2,5,3,4,At Risk
14357,44,1,215.82000000000011,3,3,1,2,Customers Needing Attention
14359,20,1,799.08,4,3,3,3,Potential Loyalists
14360,32,1.3333333333333333,1732.83,4,5,4,5,Champions
14362,23,1,148.45000000000002,4,3,1,2,Potential Loyalists
14364,109,2,3354.6500000000005,2,5,5,5,At Risk
14367,9,1.6,8675.119999999999,5,5,5,5,Champions
14368,320,1,105.2,1,3,1,2,Hibernating
14371,296,1,100.5,1,3,1,2,Hibernating
14373,359,1,26.1,1,3,1,2,Hibernating
14375,186,1,257.67999999999995,1,3,2,3,At Risk
14377,192,0.5,382.05,1,1,2,2,Hibernating
14379,45,0.22222222222222221,348.09999999999997,3,1,2,2,Customers Needing Attention
14381,53,1,202.68000000000009,3,3,1,2,Customers Needing Attention
14382,27,1,610.12,4,3,3,3,Potential Loyalists
14383,39,0.5,1094.59,3,1,4,3,Potential Loyalists
14385,10,3,202.10999999999999,5,5,1,3,Loyal Customers
14386,297,1,125.4,1,3,1,2,Hibernating
14387,33,0.75,1649.1100000000001,4,2,4,3,Potential Loyalists
14388,11,0.66666666666666663,3002.74,5,2,5,4,Champions
14389,66,0.4,1030.96,3,1,4,3,Potential Loyalists
14390,11,0.75,4525.32,5,2,5,4,Champions
14393,219,1,67.949999999999989,1,3,1,2,Hibernating
14395,3,0.69230769230769229,3236.5099999999993,5,2,5,4,Champions
14396,66,0.18181818181818182,466.98999999999995,3,1,3,2,Customers Needing Attention
14397,3,2.375,2612.9600000000005,5,5,5,5,Champions
14400,150,1,574.7,2,3,3,3,Customers Needing Attention
14401,5,1,4038.9800000000005,5,3,5,4,Champions
14403,142,0.75,1118.81,2,2,4,3,Customers Needing Attention
14404,34,0.5,1258.97,3,1,4,3,Potential Loyalists
14406,120,1,136.85,2,3,1,2,Customers Needing Attention
14407,108,0.83333333333333337,1806.03,2,3,4,4,At Risk
14408,11,0.77777777777777779,2560.2300000000005,5,3,5,4,Champions
14409,72,0.6,1989.5,3,2,5,4,Loyal Customers
14410,93,1.125,980.27,2,5,4,5,At Risk
14411,311,1,823.8,1,3,3,3,At Risk
14412,43,1,679.73,3,3,3,3,Potential Loyalists
14413,363,1,112.75,1,3,1,2,Hibernating
14414,92,0.7,1457.1799999999998,2,2,4,3,Customers Needing Attention
14415,2,1,5665.329999999999,5,3,5,4,Champions
14416,23,1,490.22,4,3,3,3,Potential Loyalists
14418,4,0.6,1859.5000000000002,5,2,4,3,Loyal Customers
14419,11,0.5,1048.1100000000001,5,1,4,3,Loyal Customers
14420,100,1,387.52,2,3,2,3,Customers Needing Attention
14421,58,0.33333333333333331,745.1099999999999,3,1,3,2,Customers Needing Attention
14422,1,0.6,3863.8900000000003,5,2,5,4,Champions
14423,219,1,265.2,1,3,2,3,At Risk
14424,18,1,322.08,4,3,2,3,Potential Loyalists
14426,24,0.81818181818181823,3993.77,4,3,5,4,Loyal Customers
14427,51,2,363.34000000000003,3,5,2,4,Loyal Customers
14428,8,0.41666666666666669,916.77999999999986,5,1,4,3,Loyal Customers
14431,303,1,351.35999999999996,1,3,2,3,At Risk
14432,10,2,2152.0599999999995,5,5,5,5,Champions
14434,22,2,1372.7999999999997,4,5,4,5,Champions
14436,99,1,76.56,2,3,1,2,Customers Needing Attention
14437,366,1,63,1,3,1,2,Hibernating
14438,307,1,131.9,1,3,1,2,Hibernating
14439,320,1,1856.3000000000002,1,3,4,4,Cant Lose Them
14440,9,0.38461538461538464,1941.98,5,1,5,3,Loyal Customers
14441,1,0.4,1426.29,5,1,4,3,Loyal Customers
14442,205,0.4,869.17000000000007,1,1,4,3,At Risk
14443,54,0.36363636363636365,1384.25,3,1,4,3,Potential Loyalists
14446,1,0.44444444444444442,1017.13,5,1,4,3,Loyal Customers
14447,19,0.55555555555555558,1163.23,4,2,4,3,Potential Loyalists
14448,10,0.16666666666666666,365.4,5,1,2,2,Potential Loyalists
14449,19,0.33333333333333331,882.09999999999991,4,1,4,3,Potential Loyalists
14450,181,0.5,483.25,1,1,3,2,Hibernating
14451,61,0.33333333333333331,645.5899999999998,3,1,3,2,Customers Needing Attention
14452,11,0.66666666666666663,237.54000000000002,5,2,2,2,Potential Loyalists
14453,191,1,109.98000000000002,1,3,1,2,Hibernating
14456,6,1.5,2915.1999999999994,5,5,5,5,Champions
14457,311,1,113.64,1,3,1,2,Hibernating
14459,156,1,1548.72,2,3,4,4,At Risk
14460,111,0.42857142857142855,434.34,2,1,3,2,Customers Needing Attention
14461,149,0.6,1714.81,2,2,4,3,Customers Needing Attention
14462,67,1.1,1690.57,3,5,4,5,Loyal Customers
14463,99,0.6,339.42,2,2,2,2,Customers Needing Attention
14465,247,1,991.11999999999989,1,3,4,4,Cant Lose Them
14466,30,0.58333333333333337,1608.5499999999997,4,2,4,3,Potential Loyalists
14467,18,0.36363636363636365,540.46,4,1,3,2,Potential Loyalists
14470,12,0.2,358.43999999999994,5,1,2,2,Potential Loyalists
14472,104,0.88888888888888884,1642.99,2,3,4,4,At Risk
14473,75,1,149.34000000000003,2,3,1,2,Customers Needing Attention
14474,47,1,387.86,3,3,2,3,Potential Loyalists
14475,72,0.375,728.85,3,1,3,2,Customers Needing Attention
14476,258,1,205.75,1,3,1,2,Hibernating
14477,20,0.4,1309.6,4,1,4,3,Potential Loyalists
14479,254,0.5,316.25,1,1,2,2,Hibernating
14480,12,1,279.05,5,3,2,3,Loyal Customers
14481,165,0.4,636.51,2,1,3,2,Customers Needing Attention
14482,19,0.75,2008.55,4,2,5,4,Loyal Customers
14483,282,1,137.10000000000002,1,3,1,2,Hibernating
14484,51,1,321.91999999999996,3,3,2,3,Potential Loyalists
14485,39,1,147.3,3,3,1,2,Customers Needing Attention
14487,27,0.5,1010.1800000000001,4,1,4,3,Potential Loyalists
14488,68,1,989.38000000000011,3,3,4,4,Loyal Customers
14489,208,1,463.38000000000005,1,3,3,3,At Risk
14491,176,0.2857142857142857,268.68,2,1,2,2,Customers Needing Attention
14493,8,0.83333333333333337,2263.99,5,3,5,4,Champions
14494,26,1,139.56,4,3,1,2,Potential Loyalists
14495,51,0.66666666666666663,123.8,3,2,1,2,Customers Needing Attention
14496,312,0.66666666666666663,445.76,1,2,3,3,At Risk
14497,310,1,383.21999999999997,1,3,2,3,At Risk
14498,43,0.45454545454545453,1727.9200000000003,3,1,4,3,Potential Loyalists
14499,27,0.33333333333333331,815.31999999999994,4,1,3,2,Potential Loyalists
14500,89,0.5,293.1,2,1,2,2,Customers Needing Attention
14501,184,0.33333333333333331,251.21,1,1,2,2,Hibernating
14502,20,0.81818181818181823,1997.4199999999994,4,3,5,4,Loyal Customers
14503,4,0.8571428571428571,3172.3599999999997,5,3,5,4,Champions
14504,48,0.5,530.11,3,1,3,2,Customers Needing Attention
14505,18,0.66666666666666663,5519.64,4,2,5,4,Loyal Customers
14506,18,0.41666666666666669,1887.47,4,1,5,3,Potential Loyalists
14507,24,0.66666666666666663,1197.5800000000002,4,2,4,3,Potential Loyalists
14508,23,0.66666666666666663,228.82000000000005,4,2,2,2,Potential Loyalists
14511,12,1,1230.11,5,3,4,4,Champions
14512,188,0.66666666666666663,175.63,1,2,1,2,Hibernating
14513,101,0.42857142857142855,455.59000000000003,2,1,3,2,Customers Needing Attention
14514,62,0.3,943.8,3,1,4,3,Potential Loyalists
14515,18,0.8571428571428571,2053.7400000000002,4,3,5,4,Loyal Customers
14517,34,0.4,287.95000000000005,3,1,2,2,Customers Needing Attention
14518,65,1,148.92000000000002,3,3,1,2,Customers Needing Attention
14520,2,0.18181818181818182,270.6,5,1,2,2,Potential Loyalists
14522,25,0.5714285714285714,974.54,4,2,4,3,Potential Loyalists
14523,109,1,228.59,2,3,2,3,Customers Needing Attention
14524,32,0.75,1518.8799999999999,4,2,4,3,Potential Loyalists
14525,20,0.75,3855.1000000000004,4,2,5,4,Loyal Customers
14527,3,4.1538461538461542,5615.0799999999972,5,5,5,5,Champions
14528,38,1,347.22,3,3,2,3,Potential Loyalists
14529,61,1,592.33999999999992,3,3,3,3,Potential Loyalists
14530,26,0.6,2467.41,4,2,5,4,Loyal Customers
14532,237,0.8,915.90000000000009,1,3,4,4,Cant Lose Them
14533,25,0.58333333333333337,1949.72,4,2,5,4,Loyal Customers
14534,3,1.5,3569.5,5,5,5,5,Champions
14535,61,0.42857142857142855,2715.3399999999992,3,1,5,3,Potential Loyalists
14536,260,1,76.850000000000009,1,3,1,2,Hibernating
14537,58,1,355.56000000000012,3,3,2,3,Potential Loyalists
14538,65,0.25,334.35,3,1,2,2,Customers Needing Attention
14539,16,1,520.48,4,3,3,3,Potential Loyalists
14540,10,0.3,929.01,5,1,4,3,Loyal Customers
14541,59,0.8,1439.7500000000002,3,3,4,4,Loyal Customers
14542,186,1,103.25000000000001,1,3,1,2,Hibernating
14543,29,1.3333333333333333,2330.8900000000003,4,5,5,5,Champions
14544,25,0.16666666666666666,1930.8000000000002,4,1,5,3,Potential Loyalists
14546,6,0.55555555555555558,2452.09,5,2,5,4,Champions
14547,4,2.6666666666666665,3591.5899999999992,5,5,5,5,Champions
14548,151,0.2857142857142857,652.8,2,1,3,2,Customers Needing Attention
14549,312,1,232.53999999999991,1,3,2,3,At Risk
14550,11,1,745.7199999999998,5,3,3,3,Loyal Customers
14551,19,0.2857142857142857,148.23000000000002,4,1,1,1,Promising
14552,152,1,165.07000000000005,2,3,1,2,Customers Needing Attention
14553,20,0.45454545454545453,565.81999999999994,4,1,3,2,Potential Loyalists
14554,11,2,2190.6400000000003,5,5,5,5,Champions
14555,58,0.22222222222222221,324.14000000000004,3,1,2,2,Customers Needing Attention
14557,86,1,788.38000000000011,2,3,3,3,Customers Needing Attention
14560,8,1.3076923076923077,1049.82,5,5,4,5,Champions
14561,76,0.75,1050.9099999999999,2,2,4,3,Customers Needing Attention
14562,4,1.6363636363636365,4161.170000000001,5,5,5,5,Champions
14565,96,0.4,2817.1699999999996,2,1,5,3,Customers Needing Attention
14566,111,1,1432,2,3,4,4,At Risk
14567,57,0.66666666666666663,1257.96,3,2,4,3,Potential Loyalists
14569,2,1,202.49,5,3,1,2,Potential Loyalists
14570,281,2,198.15999999999997,1,5,1,3,At Risk
14572,4,0.58333333333333337,2417.4399999999996,5,2,5,4,Champions
14573,180,1.2857142857142858,917.52,1,5,4,5,Cant Lose Them
14576,373,1,35.400000000000006,1,3,1,2,Hibernating
14577,13,0.33333333333333331,859.70999999999981,5,1,4,3,Loyal Customers
14578,4,1,168.63,5,3,1,2,Potential Loyalists
14581,17,1,138.6,4,3,1,2,Potential Loyalists
14582,41,1,94.210000000000008,3,3,1,2,Customers Needing Attention
14583,6,0.625,986.4,5,2,4,3,Loyal Customers
14584,170,2,866.76,2,5,4,5,At Risk
14585,51,1,148.55,3,3,1,2,Customers Needing Attention
14586,277,1,237.35999999999996,1,3,2,3,At Risk
14587,19,0.81818181818181823,1415.5900000000001,4,3,4,4,Loyal Customers
14589,372,1,39.75,1,3,1,2,Hibernating
14591,16,0.5714285714285714,1339.44,4,2,4,3,Potential Loyalists
14592,36,1.5,537.06,3,5,3,4,Loyal Customers
14593,22,0.42857142857142855,451.79000000000008,4,1,3,2,Potential Loyalists
14594,8,0.15384615384615385,362.83,5,1,2,2,Potential Loyalists
14595,20,0.54545454545454541,1633.9499999999998,4,2,4,3,Potential Loyalists
14597,12,0.33333333333333331,883.1500000000002,5,1,4,3,Loyal Customers
14598,45,1,221.97000000000003,3,3,2,3,Potential Loyalists
14600,306,1,339.77999999999992,1,3,2,3,At Risk
14601,11,1,213.96000000000004,5,3,1,2,Potential Loyalists
14603,275,1,660,1,3,3,3,At Risk
14606,2,6.9230769230769234,9888.0000000000018,5,5,5,5,Champions
14607,16,1.4444444444444444,14769.500000000002,4,5,5,5,Champions
14608,5,0.30769230769230771,1785.15,5,1,4,3,Loyal Customers
14609,73,0.5,601.56,2,1,3,2,Customers Needing Attention
14616,243,0.75,406.08,1,2,2,2,Hibernating
14618,10,0.27272727272727271,523.44,5,1,3,2,Potential Loyalists
14619,246,1,329.14,1,3,2,3,At Risk
14620,206,0.66666666666666663,378.78,1,2,2,2,Hibernating
14621,2,0.38461538461538464,1577.0599999999997,5,1,4,3,Loyal Customers
14622,185,1,320.58,1,3,2,3,At Risk
14623,33,0.625,767.35,4,2,3,3,Potential Loyalists
14624,58,2,225.84999999999997,3,5,2,4,Loyal Customers
14625,197,0.33333333333333331,765.07999999999993,1,1,3,2,Hibernating
14626,24,0.5,2350.5200000000004,4,1,5,3,Potential Loyalists
14628,92,0.33333333333333331,655.01,2,1,3,2,Customers Needing Attention
14629,5,0.66666666666666663,725.40999999999963,5,2,3,3,Loyal Customers
14631,51,0.33333333333333331,989.98,3,1,4,3,Potential Loyalists
14632,263,1,114.55999999999999,1,3,1,2,Hibernating
14633,267,1,251.19999999999996,1,3,2,3,At Risk
14636,37,0.22222222222222221,609.85,3,1,3,2,Customers Needing Attention
14638,51,1,401.6,3,3,2,3,Potential Loyalists
14639,53,0.54545454545454541,2501.8900000000003,3,2,5,4,Loyal Customers
14640,25,0.75,1793.98,4,2,4,3,Potential Loyalists
14641,22,1,110.46,4,3,1,2,Potential Loyalists
14642,59,1,96.12,3,3,1,2,Customers Needing Attention
14643,171,0.2857142857142857,693.81000000000006,2,1,3,2,Customers Needing Attention
14644,68,0.22222222222222221,470.65999999999997,3,1,3,2,Customers Needing Attention
14645,157,0.4,438.14000000000004,2,1,3,2,Customers Needing Attention
14646,2,5.5384615384615383,266194.22,5,5,5,5,Champions
14647,202,1,243.21999999999994,1,3,2,3,At Risk
14649,5,0.5,1267.5899999999997,5,1,4,3,Loyal Customers
14651,68,0.33333333333333331,585.3,3,1,3,2,Customers Needing Attention
14652,78,1,94.280000000000015,2,3,1,2,Customers Needing Attention
14653,2,0.58333333333333337,1619.4499999999998,5,2,4,3,Loyal Customers
14655,9,0.5,1917.2800000000002,5,1,5,3,Loyal Customers
14656,170,0.5,240.95,2,1,2,2,Customers Needing Attention
14657,18,0.36363636363636365,739.17,4,1,3,2,Potential Loyalists
14658,6,0.4,135.05,5,1,1,1,Recent Customers
14659,9,0.75,2439.13,5,2,5,4,Champions
14660,87,1,256.24,2,3,2,3,Customers Needing Attention
14661,27,1,41.05,4,3,1,2,Potential Loyalists
14662,29,0.36363636363636365,727.22000000000014,4,1,3,2,Potential Loyalists
14664,20,2,568.24,4,5,3,4,Loyal Customers
14665,61,0.55555555555555558,1572.3500000000001,3,2,4,3,Potential Loyalists
14666,25,1,175.35,4,3,1,2,Potential Loyalists
14667,11,2.0833333333333335,8369.15,5,5,5,5,Champions
14669,242,0.75,1126.84,1,2,4,3,At Risk
14670,281,2,411.53000000000014,1,5,2,4,Cant Lose Them
14672,235,0.5,684.60000000000014,1,1,3,2,Hibernating
14673,4,0.38461538461538464,1736.4,5,1,4,3,Loyal Customers
14675,17,1,565.04999999999984,4,3,3,3,Potential Loyalists
14676,32,0.66666666666666663,2412.24,4,2,5,4,Loyal Customers
14680,26,1.3333333333333333,28388.710000000003,4,5,5,5,Champions
14681,72,0.6,136.5,3,2,1,2,Customers Needing Attention
14682,188,1,52,1,3,1,2,Hibernating
14684,26,0.41666666666666669,1192.9300000000003,4,1,4,3,Potential Loyalists
14687,107,1,628.37999999999988,2,3,3,3,Customers Needing Attention
14688,8,1.6153846153846154,5536.420000000001,5,5,5,5,Champions
14689,209,1,112.80000000000001,1,3,1,2,Hibernating
14690,45,0.5,371.7,3,1,2,2,Customers Needing Attention
14691,31,0.7142857142857143,1983.98,4,2,5,4,Loyal Customers
14692,138,0.5714285714285714,591.55,2,2,3,3,Customers Needing Attention
14693,265,1,45.4,1,3,1,2,Hibernating
14696,5,0.53846153846153844,1957.0499999999997,5,2,5,4,Champions
14697,219,2,179.66000000000003,1,5,1,3,At Risk
14698,2,1.6666666666666667,1119.26,5,5,4,5,Champions
14699,215,1,109.12999999999998,1,3,1,2,Hibernating
14700,33,0.375,2133.3,4,1,5,3,Potential Loyalists
14701,11,0.81818181818181823,1871.0699999999997,5,3,5,4,Champions
14702,2,1.3076923076923077,2697.1400000000003,5,5,5,5,Champions
14703,15,1,318.1699999999999,4,3,2,3,Potential Loyalists
14704,20,1.1666666666666667,1398.21,4,5,4,5,Champions
14705,199,1,179,1,3,1,2,Hibernating
14708,3,0.23076923076923078,847.77,5,1,4,3,Loyal Customers
14709,16,1.0833333333333333,4876.24,4,5,5,5,Champions
14710,15,2,589.13,4,5,3,4,Loyal Customers
14711,11,1.2222222222222223,2015.9999999999998,5,5,5,5,Champions
14712,30,0.75,891.57000000000016,4,2,4,3,Potential Loyalists
14713,10,0.91666666666666663,2501.31,5,3,5,4,Champions
14714,25,1,127.53999999999999,4,3,1,2,Potential Loyalists
14715,25,0.36363636363636365,782.58000000000015,4,1,3,2,Potential Loyalists
14716,44,0.5,329.68,3,1,2,2,Customers Needing Attention
14719,2,0.55555555555555558,1495.0299999999997,5,2,4,3,Loyal Customers
14720,6,0.6,506.76000000000005,5,2,3,3,Loyal Customers
14722,148,1,177.96999999999997,2,3,1,2,Customers Needing Attention
14723,11,0.5,1091.6999999999998,5,1,4,3,Loyal Customers
14725,25,1,580.57999999999993,4,3,3,3,Potential Loyalists
14727,275,1,116.03,1,3,1,2,Hibernating
14729,374,1,290.79,1,3,2,3,At Risk
14730,2,0.8,1697.6100000000001,5,3,4,4,Champions
14731,48,0.5,367.52,3,1,2,2,Customers Needing Attention
14732,9,0.66666666666666663,2438.4900000000002,5,2,5,4,Champions
14733,17,1,8507.6099999999988,4,3,5,4,Loyal Customers
14735,4,2.3846153846153846,5536.1399999999994,5,5,5,5,Champions
14737,4,0.23076923076923078,909.55,5,1,4,3,Loyal Customers
14738,43,0.7,1243.5,3,2,4,3,Potential Loyalists
14739,5,0.53846153846153844,3902.28,5,2,5,4,Champions
14740,198,1,1300.36,1,3,4,4,Cant Lose Them
14741,12,0.5,1380.44,5,1,4,3,Loyal Customers
14744,17,0.58333333333333337,1076.48,4,2,4,3,Potential Loyalists
14745,113,0.7142857142857143,1220.26,2,2,4,3,Customers Needing Attention
14747,250,1,224.64999999999998,1,3,2,3,At Risk
14748,30,0.41666666666666669,1415.75,4,1,4,3,Potential Loyalists
14752,44,1,389.63999999999993,3,3,2,3,Potential Loyalists
14753,88,1,543.24999999999989,2,3,3,3,Customers Needing Attention
14754,45,0.22222222222222221,608.3,3,1,3,2,Customers Needing Attention
14755,10,1,4383.43,5,3,5,4,Champions
14756,16,1,607.95999999999981,4,3,3,3,Potential Loyalists
14757,76,1,395.5,2,3,2,3,Customers Needing Attention
14758,145,0.8,796.7600000000001,2,3,3,3,Customers Needing Attention
14759,5,0.33333333333333331,1219.0700000000002,5,1,4,3,Loyal Customers
14760,298,1,89.2,1,3,1,2,Hibernating
14761,59,0.2,255.89999999999998,3,1,2,2,Customers Needing Attention
14762,264,1,300.52,1,3,2,3,At Risk
14764,47,1,278.3,3,3,2,3,Potential Loyalists
14765,30,0.5,237.11,4,1,2,2,Potential Loyalists
14766,9,0.46153846153846156,2420.6200000000003,5,1,5,3,Loyal Customers
14768,18,0.5,192.60000000000002,4,1,1,1,Promising
14769,3,0.61538461538461542,9514.55,5,2,5,4,Champions
14770,233,0.5,750.17000000000007,1,1,3,2,Hibernating
14772,113,1,126.50999999999999,2,3,1,2,Customers Needing Attention
14775,59,0.27272727272727271,1011.9,3,1,4,3,Potential Loyalists
14776,52,1.1,2538.2999999999997,3,5,5,5,Loyal Customers
14778,128,0.2857142857142857,691.06000000000006,2,1,3,2,Customers Needing Attention
14779,281,1,195.5,1,3,1,2,Hibernating
14780,55,1,400.87999999999994,3,3,2,3,Potential Loyalists
14782,320,1,200.10000000000002,1,3,1,2,Hibernating
14784,27,0.18181818181818182,250.04000000000002,4,1,2,2,Potential Loyalists
14785,11,2,77.4,5,5,1,3,Loyal Customers
14788,8,1,607.74,5,3,3,3,Loyal Customers
14789,29,1,197.64000000000001,4,3,1,2,Potential Loyalists
14790,17,0.44444444444444442,660.06,4,1,3,2,Potential Loyalists
14792,64,1,6.2,3,3,1,2,Customers Needing Attention
14793,22,1,228.99,4,3,2,3,Potential Loyalists
14794,3,0.5,1108.96,5,1,4,3,Loyal Customers
14795,167,1,131.45,2,3,1,2,Customers Needing Attention
14796,2,1.3076923076923077,7672.0399999999991,5,5,5,5,Champions
14798,53,0.33333333333333331,173.74,3,1,1,1,Promising
14799,52,1,127.85,3,3,1,2,Customers Needing Attention
14800,48,1.0909090909090908,3903.59,3,5,5,5,Loyal Customers
14801,62,1,184.63999999999993,3,3,1,2,Customers Needing Attention
14803,163,0.6,646.65,2,2,3,3,Customers Needing Attention
14804,9,1,272.51999999999992,5,3,2,3,Loyal Customers
14805,16,0.36363636363636365,485,4,1,3,2,Potential Loyalists
14806,76,1,184.44,2,3,1,2,Customers Needing Attention
14808,40,1.4,2119.62,3,5,5,5,Loyal Customers
14810,41,1,2038.08,3,3,5,4,Loyal Customers
14813,370,2,121.43000000000002,1,5,1,3,At Risk
14815,37,1,778.5,3,3,3,3,Potential Loyalists
14816,198,1,11.9,1,3,1,2,Hibernating
14817,201,0.66666666666666663,990.44,1,2,4,3,At Risk
14818,74,0.42857142857142855,540.05,2,1,3,2,Customers Needing Attention
14819,65,0.33333333333333331,221.07000000000002,3,1,2,2,Customers Needing Attention
14820,22,0.66666666666666663,473.29,4,2,3,3,Potential Loyalists
14821,367,1,48.800000000000004,1,3,1,2,Hibernating
14823,181,1.5,241.03000000000003,1,5,2,4,Cant Lose Them
14824,11,1.3333333333333333,1127.71,5,5,4,5,Champions
14825,4,0.92307692307692313,1993.1600000000003,5,3,5,4,Champions
14828,197,0.6,2003.76,1,2,5,4,Cant Lose Them
14829,30,0.33333333333333331,697.55,4,1,3,2,Potential Loyalists
14830,54,1,197.13,3,3,1,2,Customers Needing Attention
14834,18,0.75,1572.9,4,2,4,3,Potential Loyalists
14836,11,3,102.44999999999999,5,5,1,3,Loyal Customers
14837,90,0.8,1649.5,2,3,4,4,At Risk
14840,268,1,62.85,1,3,1,2,Hibernating
14841,54,0.54545454545454541,3023.16,3,2,5,4,Loyal Customers
14842,44,0.44444444444444442,2400.6400000000003,3,1,5,3,Potential Loyalists
14844,64,0.5714285714285714,3045.3100000000004,3,2,5,4,Loyal Customers
14847,149,1,284.40000000000003,2,3,2,3,Customers Needing Attention
